OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
10810,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,70,Outback Lager,1,Beverages,15,5,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
11060,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,60,Camembert Pierrot,4,Dairy Products,34,4,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,44,Gula Malacca,2,Condiments,19.45,24,20 - 2 kg bags,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,16,Pavlova,3,Confections,17.45,30,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10553,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,35,Steeleye Stout,1,Beverages,18,6,24 - 12 oz bottles,16,Bend,2,United Package
10727,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,10,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
11013,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,45,Rogede sild,8,Seafood,9.5,20,1k pkg.,21,Lyngby,1,Speedy Express
11010,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,24,Guaran Fantstica,1,Beverages,4.5,10,12 - 355 ml cans,10,So Paulo,2,United Package
10515,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,27,Schoggi Schokolade,3,Confections,43.9,120,100 - 100 g pieces,11,Berlin,1,Speedy Express
10810,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,70,Outback Lager,1,Beverages,15,5,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
11060,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,60,Camembert Pierrot,4,Dairy Products,34,4,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,62,Tarte au sucre,3,Confections,49.3,48,48 pies,29,Ste-Hyacinthe,2,United Package
11070,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,16,Pavlova,3,Confections,17.45,30,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10561,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,44,Gula Malacca,2,Condiments,19.45,10,20 - 2 kg bags,20,Singapore,2,United Package
10727,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,10,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
11013,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,45,Rogede sild,8,Seafood,9.5,20,1k pkg.,21,Lyngby,1,Speedy Express
11015,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,SANTG,Sant Gourmet,Jonas Bergulfsen,30,Nord-Ost Matjeshering,8,Seafood,25.89,15,10 - 200 g glasses,13,Cuxhaven,2,United Package
10515,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,27,Schoggi Schokolade,3,Confections,43.9,120,100 - 100 g pieces,11,Berlin,1,Speedy Express
10810,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,70,Outback Lager,1,Beverages,15,5,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
11060,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,60,Camembert Pierrot,4,Dairy Products,34,4,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,62,Tarte au sucre,3,Confections,49.3,48,48 pies,29,Ste-Hyacinthe,2,United Package
11070,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,16,Pavlova,3,Confections,17.45,30,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10561,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,44,Gula Malacca,2,Condiments,19.45,10,20 - 2 kg bags,20,Singapore,2,United Package
10727,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,59,Raclette Courdavault,4,Dairy Products,55,10,5 kg pkg.,28,Annecy,1,Speedy Express
11013,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,68,Scottish Longbreads,3,Confections,12.5,2,10 boxes x 8 pieces,8,Manchester,1,Speedy Express
11015,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,SANTG,Sant Gourmet,Jonas Bergulfsen,30,Nord-Ost Matjeshering,8,Seafood,25.89,15,10 - 200 g glasses,13,Cuxhaven,2,United Package
10515,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,1,Speedy Express
10815,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,SAVEA,Save-a-lot Markets,Jose Pavarotti,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,3,Federal Shipping
11060,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,77,Original Frankfurter grne Soe,2,Condiments,13,10,12 boxes,12,Frankfurt,2,United Package
10691,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,62,Tarte au sucre,3,Confections,49.3,48,48 pies,29,Ste-Hyacinthe,2,United Package
11070,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,16,Pavlova,3,Confections,17.45,30,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10561,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,44,Gula Malacca,2,Condiments,19.45,10,20 - 2 kg bags,20,Singapore,2,United Package
10727,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,59,Raclette Courdavault,4,Dairy Products,55,10,5 kg pkg.,28,Annecy,1,Speedy Express
11013,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,68,Scottish Longbreads,3,Confections,12.5,2,10 boxes x 8 pieces,8,Manchester,1,Speedy Express
11015,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,SANTG,Sant Gourmet,Jonas Bergulfsen,30,Nord-Ost Matjeshering,8,Seafood,25.89,15,10 - 200 g glasses,13,Cuxhaven,2,United Package
10515,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,1,Speedy Express
10815,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,SAVEA,Save-a-lot Markets,Jose Pavarotti,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,3,Federal Shipping
11060,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,77,Original Frankfurter grne Soe,2,Condiments,13,10,12 boxes,12,Frankfurt,2,United Package
10737,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,VINET,Vins et alcools Chevalier,Paul Henriot,13,Konbu,8,Seafood,6,4,2 kg box,6,Osaka,2,United Package
10265,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,BLONP,Blondel pre et fils,Frdrique Citeaux,17,Alice Mutton,6,Meat/Poultry,31.2,30,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11070,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,31,Gorgonzola Telino,4,Dairy Products,12.5,20,12 - 100 g pkgs,14,Ravenna,1,Speedy Express
10561,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,44,Gula Malacca,2,Condiments,19.45,10,20 - 2 kg bags,20,Singapore,2,United Package
10727,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,59,Raclette Courdavault,4,Dairy Products,55,10,5 kg pkg.,28,Annecy,1,Speedy Express
11013,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,68,Scottish Longbreads,3,Confections,12.5,2,10 boxes x 8 pieces,8,Manchester,1,Speedy Express
11015,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,SANTG,Sant Gourmet,Jonas Bergulfsen,77,Original Frankfurter grne Soe,2,Condiments,13,18,12 boxes,12,Frankfurt,2,United Package
10515,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,1,Speedy Express
10815,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,SAVEA,Save-a-lot Markets,Jose Pavarotti,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,3,Federal Shipping
11060,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,77,Original Frankfurter grne Soe,2,Condiments,13,10,12 boxes,12,Frankfurt,2,United Package
10737,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,VINET,Vins et alcools Chevalier,Paul Henriot,13,Konbu,8,Seafood,6,4,2 kg box,6,Osaka,2,United Package
10265,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,BLONP,Blondel pre et fils,Frdrique Citeaux,17,Alice Mutton,6,Meat/Poultry,31.2,30,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11070,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,31,Gorgonzola Telino,4,Dairy Products,12.5,20,12 - 100 g pkgs,14,Ravenna,1,Speedy Express
10561,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,51,Manjimup Dried Apples,7,Produce,53,50,50 - 300 g pkgs.,24,Sydney,2,United Package
10738,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,SPECD,Spcialits du monde,Dominique Perrier,16,Pavlova,3,Confections,17.45,3,32 - 500 g boxes,7,Melbourne,1,Speedy Express
11028,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,KOENE,Kniglich Essen,Philip Cramer,55,Pt chinois,6,Meat/Poultry,24,35,24 boxes x 2 pies,25,Montral,1,Speedy Express
11015,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,SANTG,Sant Gourmet,Jonas Bergulfsen,77,Original Frankfurter grne Soe,2,Condiments,13,18,12 boxes,12,Frankfurt,2,United Package
10515,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,60,Camembert Pierrot,4,Dairy Products,34,84,15 - 300 g rounds,28,Annecy,1,Speedy Express
10815,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,SAVEA,Save-a-lot Markets,Jose Pavarotti,33,Geitost,4,Dairy Products,2.5,16,500 g,15,Sandvika,3,Federal Shipping
